gender,age,married,city,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,churn_value,churn_score,cltv,churn_reason,referred_a_friend,number_of_referrals,offer,avg_monthly_long_distance_charges,internet_type,avg_monthly_gb_download,streaming_music,unlimited_data,monthly_charge,total_charges,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue,satisfaction_score,customer_status,churn_category,cluster,customer_id,months_to_churn
Female,78,0,Rancho Cordova,5,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Credit card (automatic),1,97,4028,Competitor offered higher download speeds,0,0,None,42.33,Fiber Optic,9,0,1,75.55,349.65,0.0,0,211.65,561.3,1,1,Competitor,Price Sensitive,0506-LVNGN,0.0
Male,65,0,Canyon Dam,22,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,1,93,4458,Competitor made better offer,0,0,Offer D,40.18,Fiber Optic,8,1,0,96.7,2082.95,0.0,100,883.96,3066.91,1,1,Competitor,Price Sensitive,9809-IMGCQ,0.0
Male,74,0,Dobbins,19,1,1,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Electronic check,1,69,5683,Competitor had better devices,0,0,Offer D,39.97,Fiber Optic,9,0,1,88.2,1775.8,0.0,0,759.43,2535.23,1,1,Competitor,Price Sensitive,3254-YRILK,0.0
Male,70,0,Forest Ranch,15,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,1,96,2099,Competitor offered higher download speeds,0,0,Offer D,46.38,Fiber Optic,19,0,1,75.65,1146.65,0.0,0,695.7,1842.35,3,1,Attitude,Price Sensitive,0529-ONKER,0.0
Male,69,0,Grass Valley,1,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,1,88,3348,Competitor offered higher download speeds,0,0,None,11.34,Fiber Optic,20,0,1,74.7,74.7,0.0,0,11.34,86.04,1,1,Competitor,Price Sensitive,5240-IJOQT,0.0
Female,76,0,Nevada City,1,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,1,97,3884,Competitor offered more data,0,0,None,0.0,DSL,26,0,0,25.8,25.8,0.0,20,0.0,45.8,1,1,Competitor,Vanilla,0661-XEYAN,0.0
Male,71,0,Fort Jones,10,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,1,75,5353,Attitude of support person,0,0,Offer D,41.37,Fiber Optic,14,0,1,95.35,898.35,0.0,0,413.7,1312.05,1,1,Competitor,Price Sensitive,2660-EMUBI,0.0
Female,76,0,Hayfork,3,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,1,77,4145,Competitor made better offer,0,0,None,30.14,DSL,6,0,0,45.0,127.1,0.0,10,90.42,227.52,3,1,Competitor,Price Sensitive,7675-OZCZG,0.0
Male,77,1,Lewiston,12,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,1,69,5374,Competitor made better offer,1,1,Offer D,6.97,Fiber Optic,19,0,1,80.45,950.2,0.0,0,83.64,1033.84,2,1,Competitor,Price Sensitive,9391-EOYLI,0.0
Male,74,0,Palo Cedro,2,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,1,81,2803,Competitor made better offer,0,0,None,6.51,Fiber Optic,11,0,1,74.7,165.4,0.0,0,13.02,178.42000000000002,2,1,Competitor,Price Sensitive,2761-OCIAX,0.0
Male,77,0,Round Mountain,1,1,1,Fiber optic,0,0,1,0,1,0,Month-to-month,1,Electronic check,1,91,3106,Competitor made better offer,0,0,None,49.6,Fiber Optic,20,0,0,88.8,88.8,0.0,10,49.6,148.4,1,1,Competitor,Price Sensitive,3068-OMWZA,0.0
Male,76,1,Vina,13,1,0,Fiber optic,0,1,0,1,0,1,Month-to-month,1,Bank transfer (automatic),1,82,3861,Competitor made better offer,1,1,Offer D,1.47,Fiber Optic,5,0,1,89.05,1169.35,0.0,0,19.11,1188.4599999999998,1,1,Competitor,Price Sensitive,4154-AQUGT,0.0
Female,77,0,Davis Creek,23,1,0,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,1,95,2740,Competitor made better offer,0,0,Offer D,31.17,Fiber Optic,23,0,1,94.75,2293.6,0.0,0,716.9100000000001,3010.51,2,1,Competitor,Price Sensitive,8017-LXHFA,0.0
Female,80,1,Portola,17,1,1,Fiber optic,1,0,1,0,0,0,Month-to-month,1,Bank transfer (automatic),1,70,3209,Competitor made better offer,1,1,Offer D,36.82,Fiber Optic,6,0,1,85.35,1463.45,0.0,0,625.94,2089.3900000000003,1,1,Competitor,Price Sensitive,4248-QPAVC,0.0
Male,68,0,Topaz,17,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,1,65,3797,Extra data charges,0,0,None,40.93,DSL,2,0,1,45.05,770.6,0.0,0,695.81,1466.41,1,1,Competitor,Price Sensitive,4690-LLKUA,0.0
Female,79,0,Tahoma,42,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,1,76,4871,Extra data charges,0,0,None,9.53,Fiber Optic,17,0,1,84.65,3541.35,0.0,0,400.26,3941.61,2,1,Competitor,Price Sensitive,9490-DFPMD,0.0
Male,65,0,Truckee,1,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,1,84,5001,Extra data charges,0,0,None,42.3,Fiber Optic,16,0,1,79.1,79.1,0.0,0,42.3,121.4,3,1,Competitor,Price Sensitive,8580-AECUZ,0.0
Male,68,0,Los Angeles,1,1,0,DSL,0,0,1,0,0,0,Month-to-month,1,Mailed check,1,98,3438,Extra data charges,0,0,Offer E,39.78,Cable,12,0,1,50.15,50.15,0.0,0,39.78,89.93,2,1,Competitor,Price Sensitive,5047-LHVLY,0.0
Female,72,0,Hermosa Beach,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,1,96,3438,Attitude of support person,0,0,Offer E,34.51,Fiber Optic,15,0,1,69.6,69.6,0.0,0,34.51,104.11,1,1,Competitor,Price Sensitive,8375-DKEBR,0.0
Female,66,0,Buena Park,41,1,1,Fiber optic,1,1,1,0,1,1,Month-to-month,1,Electronic check,1,89,3380,Attitude of support person,0,0,None,27.95,Fiber Optic,23,1,1,113.2,4689.5,0.0,0,1145.95,5835.45,1,1,Attitude,Heavyweight,7279-BUYWN,0.0
Male,68,0,Buena Park,13,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,1,76,5394,Attitude of support person,0,0,None,26.11,Fiber Optic,4,1,0,90.5,1201.15,29.84,140,339.43,1650.7400000000002,1,1,Competitor,Price Sensitive,7156-MHUGY,0.0
Male,69,1,Long Beach,32,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,1,94,4584,Attitude of support person,1,1,None,5.99,Fiber Optic,23,1,1,85.0,2642.05,49.57,0,191.68,2784.16,1,1,Attitude,Price Sensitive,9606-PBKBQ,0.0
Male,76,1,South Pasadena,32,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,0,Electronic check,1,75,2712,Attitude of support person,1,1,None,49.6,Fiber Optic,10,1,1,85.3,2661.1,0.0,0,1587.2,4248.3,1,1,Competitor,Price Sensitive,3536-IQCTX,0.0
Male,70,1,Glendale,57,0,0,DSL,0,0,0,0,1,1,Month-to-month,1,Electronic check,1,82,5172,Attitude of support person,1,1,None,0.0,Cable,3,1,1,44.85,2572.95,12.07,0,0.0,2560.88,2,1,Attitude,Price Sensitive,3132-TVFDZ,0.0
Male,71,0,Glendale,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,1,79,4499,Attitude of support person,0,0,Offer E,15.28,Cable,14,0,1,45.1,45.1,0.0,0,15.28,60.38,2,1,Attitude,Price Sensitive,8080-DDEMJ,0.0
Male,75,0,Reseda,1,0,0,DSL,0,1,1,0,0,1,Month-to-month,1,Electronic check,1,91,4972,Don't know,0,0,Offer E,0.0,DSL,26,0,1,43.3,43.3,0.0,0,0.0,43.3,3,1,Other,Price Sensitive,6702-OHFWR,0.0
Female,67,0,Sylmar,38,1,0,DSL,1,1,0,0,0,0,Month-to-month,1,Credit card (automatic),1,75,3110,Attitude of support person,0,0,None,26.1,DSL,27,0,1,57.15,2250.65,0.0,0,991.8,3242.4500000000003,1,1,Attitude,Vanilla,4510-PYUSH,0.0
Female,65,1,Burbank,35,1,1,Fiber optic,1,1,0,1,1,0,Month-to-month,1,Bank transfer (automatic),1,81,4745,Attitude of support person,1,1,None,15.98,Cable,22,0,1,100.5,3653.35,0.0,0,559.3000000000001,4212.65,1,1,Attitude,Heavyweight,8840-DQLGN,0.0
Female,80,0,North Hollywood,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,1,70,2740,Attitude of support person,0,0,Offer E,15.24,DSL,14,0,1,45.1,45.1,0.0,0,15.24,60.34,1,1,Competitor,Price Sensitive,4193-ORFCL,0.0
Male,71,1,Chino,30,1,0,DSL,0,1,0,0,0,0,Month-to-month,1,Bank transfer (automatic),1,83,4795,Attitude of support person,1,1,None,4.65,DSL,29,0,1,50.4,1527.5,0.0,0,139.5,1667.0,3,1,Attitude,Price Sensitive,7776-QWNFX,0.0
Female,70,0,Claremont,5,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,0,Electronic check,1,65,4054,Attitude of support person,0,0,Offer E,12.27,Fiber Optic,20,0,1,78.95,378.4,0.0,0,61.35,439.75,3,1,Attitude,Price Sensitive,6689-TCZHQ,0.0
Male,73,0,Escondido,1,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,1,81,5536,Competitor made better offer,0,0,Offer E,30.17,Fiber Optic,6,0,1,93.55,93.55,0.0,0,30.17,123.72,1,1,Competitor,Price Sensitive,9497-QCMMS,0.0
Male,78,1,Pauma Valley,58,1,1,Fiber optic,1,1,1,0,1,1,One year,1,Electronic check,1,91,4739,Competitor offered higher download speeds,1,1,None,49.38,Fiber Optic,19,0,1,108.85,6287.25,0.0,0,2864.04,9151.29,1,1,Competitor,Heavyweight,3424-NMNBO,0.0
Female,76,0,Ramona,16,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,1,99,5136,Competitor offered higher download speeds,0,0,None,17.51,Fiber Optic,7,0,1,84.75,1350.15,0.0,0,280.16,1630.3100000000002,2,1,Attitude,Price Sensitive,4514-GFCFI,0.0
Female,73,0,Santee,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,1,94,3208,Competitor offered higher download speeds,0,0,Offer E,22.5,Fiber Optic,27,0,0,69.95,69.95,0.0,10,22.5,102.45,2,1,Competitor,Price Sensitive,8000-REIQB,0.0
Female,68,1,San Diego,5,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,1,99,4287,Product dissatisfaction,1,1,Offer E,47.28,Fiber Optic,11,0,0,81.0,371.65,40.64,10,236.4,577.41,1,1,Competitor,Price Sensitive,4795-KTRTH,0.0
Male,79,0,Desert Center,21,1,0,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Bank transfer (automatic),1,87,4317,Product dissatisfaction,0,0,None,42.27,Fiber Optic,7,0,1,96.8,2030.3,10.2,0,887.6700000000001,2907.77,1,1,Dissatisfaction,Price Sensitive,9961-JBNMK,0.0
Female,67,0,Twentynine Palms,43,1,0,Fiber optic,1,1,0,1,1,1,Month-to-month,1,Credit card (automatic),1,86,2833,Poor expertise of online support,0,0,None,31.83,Fiber Optic,10,0,1,108.15,4600.7,0.0,0,1368.6899999999998,5969.389999999999,1,1,Competitor,Heavyweight,6179-GJPSO,0.0
Female,69,1,Apple Valley,32,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,1,90,5247,Attitude of service provider,1,1,None,33.74,Fiber Optic,6,0,1,93.2,2931.0,17.88,0,1079.68,3992.8,3,1,Competitor,Price Sensitive,8290-YWKHZ,0.0
Female,72,0,Wrightwood,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,1,82,2146,Attitude of service provider,0,0,Offer E,18.2,Fiber Optic,13,0,1,70.55,70.55,0.0,0,18.2,88.75,3,1,Attitude,Price Sensitive,8051-HJRLT,0.0
Male,75,1,Moreno Valley,29,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,1,72,5137,Attitude of service provider,1,1,None,25.78,Fiber Optic,28,1,0,98.5,3004.15,37.55,40,747.62,3754.22,3,1,Attitude,Price Sensitive,4021-RQSNY,0.0
Male,67,1,Murrieta,13,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,1,97,2982,Attitude of service provider,1,1,None,31.7,Cable,6,1,1,95.25,1233.65,48.09,0,412.1,1597.66,1,1,Competitor,Price Sensitive,9061-TIHDA,0.0
Male,72,1,Nuevo,7,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,1,96,4969,Attitude of service provider,1,1,None,8.92,Fiber Optic,17,0,1,74.4,527.9,32.46,0,62.44,557.88,3,1,Attitude,Price Sensitive,8699-ASUFO,0.0
Female,68,0,Irvine,2,1,1,Fiber optic,0,0,1,0,0,1,Month-to-month,1,Electronic check,1,80,3685,Attitude of support person,0,0,None,21.57,Fiber Optic,28,1,1,88.55,179.25,0.0,0,43.14,222.39,1,1,Competitor,Price Sensitive,4695-WJZUE,0.0
Female,68,0,Corona Del Mar,1,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,1,71,2371,Attitude of service provider,0,0,None,43.61,Fiber Optic,2,1,1,91.3,91.3,0.0,0,43.61,134.91,3,1,Attitude,Price Sensitive,3988-RQIXO,0.0
Male,75,1,Midway City,7,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,1,83,3669,Attitude of service provider,1,1,None,16.05,Fiber Optic,22,0,1,70.1,467.55,20.23,0,112.35,559.67,2,1,Attitude,Price Sensitive,5931-FLJJF,0.0
Male,74,1,Newport Beach,57,1,1,Fiber optic,0,1,1,0,0,1,Month-to-month,1,Bank transfer (automatic),1,86,6259,Attitude of support person,1,1,None,49.91,Fiber Optic,21,0,1,95.25,5427.05,12.59,0,2844.87,8259.33,2,1,Attitude,Heavyweight,3207-OYBWH,0.0
Female,78,1,Newport Beach,1,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,1,65,3128,Attitude of service provider,1,4,None,17.35,Fiber Optic,23,0,1,100.8,100.8,0.0,0,17.35,118.15,1,1,Attitude,Price Sensitive,7216-EWTRS,0.0
Male,66,1,Santa Ana,17,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,1,92,3266,Attitude of support person,1,2,None,1.05,Fiber Optic,8,0,1,76.45,1233.4,0.0,0,17.85,1251.25,1,1,Competitor,Price Sensitive,2528-HFYZX,0.0
Female,73,0,Oak View,3,1,0,Fiber optic,0,0,1,0,1,0,Month-to-month,1,Electronic check,1,70,3561,Attitude of service provider,0,0,None,18.38,Fiber Optic,20,0,1,86.85,220.95,0.0,0,55.14,276.09,2,1,Attitude,Price Sensitive,4140-MUHUG,0.0
Male,79,1,Santa Barbara,66,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Credit card (automatic),1,96,4479,Attitude of support person,1,1,Offer A,28.86,Fiber Optic,25,0,1,99.5,6822.15,0.0,0,1904.76,8726.91,1,1,Competitor,Heavyweight,1587-FKLZB,0.0
Male,69,1,Santa Barbara,69,1,1,Fiber optic,0,1,1,1,1,1,Two year,1,Bank transfer (automatic),1,73,4708,Attitude of service provider,1,1,Offer A,48.88,Fiber Optic,4,0,1,108.4,7318.2,0.0,0,3372.7200000000003,10690.92,3,1,Attitude,Heavyweight,5440-FLBQG,0.0
Female,65,1,Maricopa,15,1,1,Fiber optic,0,0,1,1,0,0,Month-to-month,1,Electronic check,1,70,2596,Attitude of support person,1,2,None,44.13,Fiber Optic,3,0,0,83.05,1258.3,0.0,110,661.95,2030.25,3,1,Competitor,Price Sensitive,2774-LVQUS,0.0
Female,68,0,Terra Bella,56,1,1,Fiber optic,0,1,1,0,1,1,One year,1,Bank transfer (automatic),1,93,5605,Attitude of service provider,0,0,None,34.58,Fiber Optic,4,0,1,104.75,5510.65,0.0,0,1936.48,7447.129999999999,3,1,Attitude,Heavyweight,4612-THJBS,0.0
Female,79,0,Tipton,21,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,1,73,4819,Attitude of service provider,0,0,None,21.15,Fiber Optic,9,0,1,94.25,1973.75,0.0,0,444.15,2417.9,2,1,Competitor,Price Sensitive,4094-NSEDU,0.0
Female,80,0,Bradley,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,1,71,2825,Competitor made better offer,0,0,None,47.97,Fiber Optic,8,0,1,70.15,70.15,0.0,0,47.97,118.12,2,1,Competitor,Price Sensitive,1846-XWOQN,0.0
Male,77,1,Nipomo,32,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,0,Bank transfer (automatic),1,65,4113,Moved,1,3,None,7.92,Fiber Optic,3,0,1,106.35,3520.75,0.0,0,253.44,3774.19,2,1,Other,Price Sensitive,3757-NJYBX,0.0
Female,65,1,Lee Vining,40,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Credit card (automatic),1,95,5676,Competitor offered higher download speeds,1,1,None,49.5,Fiber Optic,20,1,1,94.55,3640.45,0.0,0,1980.0,5620.45,1,1,Competitor,Heavyweight,9898-KZQDZ,0.0
Male,66,0,Palmdale,2,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,1,77,5573,Competitor offered more data,0,0,None,0.0,DSL,6,0,1,24.45,47.5,0.0,0,0.0,47.5,3,1,Competitor,Vanilla,8263-JQAIK,0.0
Male,75,0,Clovis,7,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,1,70,2015,Competitor made better offer,0,0,None,39.51,Fiber Optic,13,0,0,84.8,546.95,0.0,0,276.57,823.52,3,1,Competitor,Price Sensitive,2205-YMZZJ,0.0
Female,74,0,Cutler,31,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,1,96,5362,Competitor made better offer,0,0,None,39.36,Fiber Optic,4,0,1,99.95,3186.65,0.0,0,1220.16,4406.81,3,1,Competitor,Price Sensitive,1254-IZEYF,0.0
Female,80,0,Dunlap,14,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,1,86,2292,Product dissatisfaction,0,0,None,29.96,Fiber Optic,7,0,1,104.85,1531.4,0.0,0,419.44,1950.84,1,1,Dissatisfaction,Price Sensitive,9221-OTIVJ,0.0
Male,74,0,Fowler,15,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),1,80,4553,Lack of self-service on Website,0,0,None,23.53,Fiber Optic,9,0,1,74.2,1133.9,43.31,0,352.95000000000005,1443.5400000000002,1,1,Competitor,Price Sensitive,5908-QMGOE,0.0
Male,70,1,South Dos Palos,59,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Bank transfer (automatic),1,85,5390,Price too high,0,0,None,10.78,Fiber Optic,15,0,1,93.85,5574.75,8.13,0,636.02,6202.639999999999,2,1,Price,Price Sensitive,0397-GZBBC,0.0
Male,76,1,Tranquillity,46,1,1,Fiber optic,1,1,1,0,1,0,Month-to-month,1,Electronic check,1,72,5712,Product dissatisfaction,1,3,None,49.11,Fiber Optic,17,0,1,100.7,4541.2,46.64,0,2259.06,6753.619999999999,1,1,Dissatisfaction,Heavyweight,7641-EUYET,0.0
Female,72,0,Jolon,25,1,1,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Electronic check,1,82,4078,Poor expertise of online support,0,0,None,36.36,Fiber Optic,6,0,1,89.7,2187.55,23.33,0,909.0,3073.2200000000003,3,1,Dissatisfaction,Price Sensitive,8922-LIEGH,0.0
Female,66,0,Lockwood,16,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,1,80,2688,Poor expertise of phone support,0,0,None,32.11,Fiber Optic,14,0,1,96.4,1581.2,47.2,0,513.76,2047.76,3,1,Dissatisfaction,Price Sensitive,8245-UMPYT,0.0
Male,75,0,Marina,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),1,77,3273,Price too high,0,0,None,41.2,Fiber Optic,15,0,0,69.5,69.5,0.0,80,41.2,190.7,2,1,Price,Price Sensitive,5186-SAMNZ,0.0
Male,65,1,San Lucas,36,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Credit card (automatic),1,82,3041,Product dissatisfaction,1,1,None,24.54,Fiber Optic,5,1,1,85.25,3132.75,0.0,0,883.4399999999999,4016.19,2,1,Dissatisfaction,Price Sensitive,5373-SFODM,0.0
Male,79,0,Daly City,45,1,0,DSL,1,0,1,0,0,1,One year,0,Credit card (automatic),1,92,2654,Limited range of services,0,0,None,10.67,DSL,17,0,1,62.7,2791.5,0.0,0,480.15,3271.65,1,1,Dissatisfaction,Vanilla,0022-TCJCI,0.0
Male,73,0,San Francisco,25,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,0,Mailed check,1,100,4283,Price too high,0,0,Offer C,46.34,Fiber Optic,22,0,1,105.95,2655.25,0.0,0,1158.5,3813.75,2,1,Price,Price Sensitive,5130-IEKQT,0.0
Male,79,0,San Francisco,39,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Bank transfer (automatic),1,65,4892,Don't know,0,0,Offer C,41.93,Fiber Optic,23,0,0,95.65,3759.05,0.0,150,1635.27,5544.32,1,1,Other,Price Sensitive,3269-ATYWD,0.0
Female,70,1,San Francisco,31,1,0,Fiber optic,0,0,1,1,1,1,Month-to-month,1,Electronic check,1,98,4050,Don't know,1,1,Offer C,47.95,Fiber Optic,21,0,1,98.9,2911.3,0.0,0,1486.45,4397.75,2,1,Other,Price Sensitive,0354-WYROK,0.0
Male,71,0,San Mateo,3,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,1,67,2930,Price too high,0,0,None,30.25,Fiber Optic,28,0,1,76.05,231.8,0.0,0,90.75,322.55,1,1,Competitor,Price Sensitive,7576-OYWBN,0.0
Male,69,0,Concord,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,1,69,5057,Product dissatisfaction,0,0,None,33.84,Fiber Optic,5,0,1,69.75,69.75,0.0,0,33.84,103.59,1,1,Competitor,Price Sensitive,5539-TMZLF,0.0
Female,70,0,Hayward,33,1,1,Fiber optic,0,1,1,1,1,1,Month-to-month,1,Electronic check,1,80,3401,Product dissatisfaction,0,0,Offer C,17.24,Fiber Optic,25,1,0,110.45,3655.45,0.0,70,568.92,4294.37,1,1,Dissatisfaction,Price Sensitive,3336-JORSO,0.0
Male,71,1,Napa,7,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,1,90,2487,Lack of self-service on Website,1,1,None,42.92,Fiber Optic,2,1,1,99.25,665.45,0.0,0,300.44,965.89,2,1,Attitude,Price Sensitive,6861-XWTWQ,0.0
Male,67,0,El Sobrante,19,1,1,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Electronic check,1,65,3715,Network reliability,0,0,None,16.78,Fiber Optic,15,0,1,79.85,1471.75,0.0,0,318.82000000000005,1790.5700000000002,3,1,Dissatisfaction,Price Sensitive,4283-FUTGF,0.0
Male,67,1,San Rafael,8,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Credit card (automatic),1,100,3443,Don't know,1,2,None,26.99,Fiber Optic,2,0,1,80.45,583.45,0.0,0,215.92,799.37,1,1,Other,Price Sensitive,2397-BRLOM,0.0
Female,69,0,Novato,13,1,1,Fiber optic,1,0,0,0,1,1,Month-to-month,1,Electronic check,1,65,3269,Attitude of support person,0,0,Offer D,7.22,Fiber Optic,28,0,1,100.8,1308.1,0.0,0,93.86,1401.9599999999998,1,1,Attitude,Price Sensitive,8510-AWCXC,0.0
Male,75,0,Stinson Beach,10,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,1,87,3856,Attitude of service provider,0,0,Offer D,7.51,Fiber Optic,18,0,1,79.25,793.55,0.0,0,75.1,868.65,1,1,Competitor,Price Sensitive,8225-BTJAU,0.0
Male,67,0,Los Gatos,5,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,1,66,2718,Attitude of support person,0,0,None,45.72,Fiber Optic,6,0,1,89.5,477.7,0.0,0,228.6,706.3,2,1,Attitude,Price Sensitive,1724-BQUHA,0.0
Male,66,1,Moss Landing,1,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,1,96,4843,Attitude of support person,0,0,None,38.78,Fiber Optic,23,0,1,86.05,86.05,0.0,0,38.78,124.83,1,1,Competitor,Price Sensitive,4826-XTSOH,0.0
Female,67,0,San Jose,10,0,0,DSL,0,0,0,0,0,1,Month-to-month,1,Electronic check,1,92,3244,Deceased,0,0,Offer D,0.0,DSL,4,0,1,34.7,329.8,0.0,0,0.0,329.8,1,1,Other,Price Sensitive,2408-WITXK,0.0
Male,71,1,San Jose,53,1,1,DSL,1,0,0,1,0,0,One year,1,Electronic check,1,77,5271,Moved,1,1,None,21.67,Cable,6,0,0,60.05,3229.65,0.0,100,1148.51,4478.16,1,1,Other,Heavyweight,2634-HCZGT,0.0
Male,74,1,San Jose,16,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Credit card (automatic),1,81,2076,Competitor had better devices,1,1,Offer D,26.12,Fiber Optic,8,0,1,74.3,1178.25,0.0,0,417.92,1596.17,1,1,Competitor,Price Sensitive,7503-QQRVF,0.0
Female,70,0,Stockton,9,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,1,69,3145,Competitor had better devices,0,0,None,17.56,Fiber Optic,27,0,1,74.55,622.9,33.25,0,158.04,747.6899999999999,1,1,Competitor,Price Sensitive,0709-TVGUR,0.0
Male,76,1,Angels Camp,32,1,1,Fiber optic,0,0,1,1,1,1,Month-to-month,1,Electronic check,1,79,3966,Competitor offered higher download speeds,1,1,Offer C,43.51,Fiber Optic,22,0,1,104.9,3351.55,33.73,0,1392.32,4710.14,1,1,Attitude,Price Sensitive,3001-CBHLQ,0.0
Male,67,1,Sheep Ranch,1,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,1,91,5429,Competitor made better offer,1,1,None,17.36,Fiber Optic,29,0,0,74.4,74.4,0.0,30,17.36,121.76,3,1,Competitor,Price Sensitive,4102-OQUPX,0.0
Male,80,0,Ballico,8,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,1,88,3068,Product dissatisfaction,0,0,None,14.89,Fiber Optic,20,0,1,69.7,560.85,0.0,0,119.12,679.97,1,1,Dissatisfaction,Price Sensitive,3999-QGRJH,0.0
Female,67,1,Catheys Valley,12,1,1,Fiber optic,0,1,1,0,1,0,Month-to-month,1,Electronic check,1,97,2709,Service dissatisfaction,1,1,Offer D,30.63,Fiber Optic,27,0,1,98.1,1060.2,49.06,0,367.56,1378.7,3,1,Dissatisfaction,Price Sensitive,2454-RPBRZ,0.0
Female,68,1,Hickman,4,1,1,Fiber optic,1,0,0,0,1,1,Month-to-month,1,Electronic check,1,77,4708,Network reliability,1,1,None,18.91,Fiber Optic,20,0,1,99.6,347.65,25.79,0,75.64,397.5,1,1,Dissatisfaction,Price Sensitive,2265-CYWIV,0.0
Male,69,1,Soulsbyville,70,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,1,99,5005,Lack of self-service on Website,1,1,None,17.45,Fiber Optic,20,0,1,102.95,7101.5,15.24,0,1221.5,8307.76,1,1,Competitor,Heavyweight,4550-VBOFE,0.0
