gender,age,under_30,senior_citizen,married,dependents,number_of_dependents,phone_service,multiple_lines,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,referred_a_friend,number_of_referrals,tenure_in_months,avg_monthly_long_distance_charges,avg_monthly_gb_download,streaming_music,unlimited_data,monthly_charge,total_charges,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue,new_user,internet_service_Fiber optic,internet_service_No,payment_method_Credit card (automatic),payment_method_Electronic check,payment_method_Mailed check,offer_Offer A,offer_Offer B,offer_Offer C,offer_Offer D,offer_Offer E,internet_type_DSL,internet_type_Fiber Optic,internet_type_None
1,20,1,0,0,0,0,1,0,0,1,1,1,1,1,12,0,0,0,27,48.91,59,1,1,78.2,2078.95,0.0,0,1320.57,3399.5199999999995,0,0,0,0,0,1,0,0,1,0,0,1,0,0
0,68,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,4,62,4.76,3,0,1,89.1,5618.3,0.0,0,295.12,5913.42,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0,32,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,56,37.15,13,0,1,86.4,4922.4,0.0,0,2080.4,7002.799999999999,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1,40,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,6,43.19,0,0,0,20.95,109.5,0.0,0,259.14,368.64,0,0,1,0,0,1,0,0,0,0,0,0,0,1
0,52,0,0,1,0,0,1,1,1,0,0,1,0,0,24,1,1,8,63,12.96,7,0,0,84.65,5377.8,0.0,20,816.48,6214.280000000001,0,1,0,1,0,0,0,1,0,0,0,0,1,0
1,20,1,0,1,1,1,1,1,0,0,1,0,1,1,12,0,1,1,52,44.79,52,1,1,101.25,5301.1,0.0,0,2329.08,7630.18,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1,19,1,0,1,1,3,0,0,1,0,1,1,0,0,24,0,1,5,36,0.0,71,0,1,40.65,1547.35,0.0,0,0.0,1547.35,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,45,0,0,0,0,0,1,0,0,0,0,0,0,0,24,0,0,0,54,26.25,0,0,0,20.1,1079.45,0.0,0,1417.5,2496.95,0,0,1,0,0,1,0,1,0,0,0,0,0,1
1,41,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,36,0.0,2,0,1,34.85,1267.2,0.0,0,0.0,1267.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,44,0,0,1,0,0,1,1,0,0,0,0,0,0,24,0,1,5,64,6.81,0,0,0,25.0,1584.8,0.0,0,435.84,2020.64,0,0,1,1,0,0,0,1,0,0,0,0,0,1
0,62,0,0,1,1,2,1,0,0,0,0,0,0,0,24,1,1,7,66,31.53,0,0,0,19.75,1344.5,0.0,0,2080.98,3425.48,0,0,1,0,0,1,0,0,0,0,0,0,0,1
0,56,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,38.05,14,0,1,50.7,50.7,0.0,0,38.05,88.75,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1,35,0,0,1,1,3,1,0,1,0,0,1,1,1,24,0,1,9,70,39.53,53,1,1,75.35,5437.75,0.0,0,2767.1,8204.85,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1,44,0,0,1,0,0,1,0,0,0,0,0,0,0,24,1,1,6,29,49.96,0,0,0,19.55,521.8,0.0,0,1448.84,1970.64,0,0,1,0,0,1,0,0,1,0,0,0,0,1
0,62,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0,0,30,24.57,0,0,0,19.7,625.05,0.0,0,737.1,1362.15,0,0,1,0,0,1,0,0,0,0,0,0,0,1
0,49,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0,0,15,5.54,0,0,0,19.8,304.6,0.0,0,83.1,387.7000000000001,0,0,1,0,0,1,0,0,0,0,0,0,0,1
0,63,0,0,1,0,0,0,0,1,0,1,1,0,0,24,0,1,6,46,0.0,26,0,0,40.4,1842.7,0.0,80,0.0,1922.7,0,0,0,1,0,0,0,1,0,0,0,1,0,0
0,47,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,4,31,22.42,21,0,1,90.55,2929.75,0.0,0,695.0200000000001,3624.77,0,1,0,1,0,0,0,0,1,0,0,0,1,0
1,25,1,0,1,0,0,1,1,0,1,1,1,1,0,12,0,1,2,57,6.63,27,0,1,74.6,4368.95,0.0,0,377.91,4746.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,77,0,1,0,0,0,1,1,1,1,0,1,1,1,24,1,0,0,72,14.12,23,0,1,110.1,7746.7,44.81,0,1016.64,8718.529999999999,0,1,0,0,0,0,1,0,0,0,0,0,1,0
0,48,0,0,0,0,0,1,1,0,1,0,1,1,1,12,1,0,0,69,44.57,28,1,1,105.2,7386.05,0.0,0,3075.33,10461.38,0,1,0,0,0,0,1,0,0,0,0,0,1,0
0,24,1,0,1,1,1,1,0,0,0,0,0,0,0,24,0,1,3,12,49.7,0,0,0,21.05,262.05,0.0,0,596.4000000000001,858.45,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,64,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,22,31.53,11,0,1,49.8,1049.05,0.0,0,693.6600000000001,1742.71,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1,52,0,0,0,0,0,1,1,0,1,1,0,1,1,24,1,0,0,68,20.3,13,1,0,80.65,5330.2,0.0,90,1380.4,6800.6,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,29,1,0,0,0,0,1,0,0,0,0,0,0,0,24,0,0,0,62,14.17,0,0,0,19.85,1253.65,0.0,0,878.54,2132.19,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,62,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,13.4,17,0,1,44.0,44.0,0.0,0,13.4,57.4,1,0,0,0,1,0,0,0,0,0,1,1,0,0
0,47,0,0,0,0,0,1,0,0,0,0,0,0,0,24,1,0,0,59,47.17,0,0,0,20.2,1192.3,0.0,0,2783.03,3975.33,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,45,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1,2,23,0.0,19,0,1,30.35,678.75,0.0,0,0.0,678.75,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,47,0,0,0,0,0,1,1,0,0,1,1,1,1,12,1,0,0,64,25.95,23,1,1,104.65,6889.8,0.0,0,1660.8,8550.6,0,1,0,1,0,0,0,0,0,0,0,0,1,0
0,45,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,30,17.26,19,1,1,100.4,2936.25,0.0,0,517.8000000000001,3454.05,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1,33,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5,34.8,0,0,0,19.95,109.6,0.0,0,174.0,283.6,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1,77,0,1,1,0,0,1,0,0,0,0,0,0,0,12,0,1,1,37,25.35,0,0,0,19.6,727.8,0.0,0,937.95,1665.75,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1,30,0,0,1,1,1,1,0,1,0,1,0,1,1,24,0,1,10,43,29.98,59,1,1,75.2,3254.35,0.0,0,1289.14,4543.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,21,1,0,1,1,3,1,0,1,1,0,1,0,0,1,1,1,9,22,42.58,82,1,1,57.95,1271.8,0.0,0,936.76,2208.56,0,0,0,0,0,1,0,0,0,1,0,1,0,0
0,57,0,0,1,1,3,1,0,0,0,0,0,0,0,1,0,1,10,1,32.78,0,0,0,19.2,19.2,0.0,0,32.78,51.98,1,0,1,0,0,1,0,0,0,0,0,0,0,1
1,43,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,12,26.13,23,0,1,76.6,893.0,0.0,0,313.56,1206.56,0,1,0,0,1,0,0,0,0,1,0,0,1,0
0,27,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,10,39.39,0,0,0,20.0,185.4,0.0,0,393.9,579.3,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1,44,0,0,1,1,1,1,1,1,1,1,1,1,0,24,0,1,3,70,8.36,19,0,1,79.7,5743.3,0.0,0,585.1999999999999,6328.5,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,55,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,38.21,13,0,1,49.8,49.8,0.0,0,38.21,88.00999999999999,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1,52,0,0,0,1,3,1,0,1,1,1,0,0,0,1,1,0,0,19,36.48,20,0,1,60.6,1297.8,0.0,0,693.1199999999999,1990.92,0,0,0,0,1,0,0,0,0,1,0,1,0,0
1,40,0,0,1,1,3,1,0,0,0,0,0,0,0,24,0,1,6,39,15.91,0,0,0,19.75,757.95,0.0,0,620.49,1378.44,0,0,1,0,0,1,0,0,1,0,0,0,0,1
1,38,0,0,1,1,1,1,0,1,1,1,1,1,1,24,1,1,3,72,32.23,19,1,1,109.5,7854.9,0.0,0,2320.56,10175.46,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1,25,1,0,0,0,0,1,0,1,1,1,0,0,0,24,1,0,0,66,21.37,30,0,1,61.15,4017.45,0.0,0,1410.42,5427.87,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,19,1,0,1,0,0,1,1,1,1,1,1,1,1,24,0,1,1,66,23.27,58,1,1,91.7,6075.9,0.0,0,1535.82,7611.719999999999,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1,68,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,2,32,2.17,11,0,1,79.3,2570.0,0.0,0,69.44,2639.44,0,1,0,0,0,1,0,0,1,0,0,0,1,0
1,50,0,0,1,1,2,1,1,0,1,0,1,0,0,12,1,1,1,68,15.94,29,0,1,83.65,5733.4,46.99,0,1083.92,6770.33,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1,61,0,0,1,1,3,0,0,1,1,1,1,1,1,24,1,1,8,72,0.0,22,1,1,63.8,4684.3,0.0,0,0.0,4684.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,51,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,34,28.0,18,1,1,105.35,3540.65,0.0,0,952.0,4492.65,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1,21,1,0,1,1,3,1,1,0,1,1,0,0,1,12,1,1,8,64,37.47,69,1,1,92.85,5980.75,0.0,0,2398.08,8378.83,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1,51,0,0,1,1,3,1,0,0,0,0,0,0,0,24,0,1,1,10,18.62,0,0,0,20.15,220.8,0.0,0,186.2,407.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
0,34,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0,51,42.33,2,1,1,99.0,5038.15,0.0,0,2158.83,7196.98,0,1,0,0,1,0,0,1,0,0,0,0,1,0
0,48,0,0,0,0,0,1,1,0,0,1,0,1,1,24,1,0,0,55,26.3,23,1,1,77.8,4323.35,0.0,0,1446.5,5769.85,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,58,0,0,0,0,0,0,0,0,0,1,1,0,0,24,0,0,0,13,0.0,13,0,0,35.4,450.4,0.0,100,0.0,550.4,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,33,0,0,0,1,2,0,0,0,1,0,1,1,0,24,0,0,0,65,0.0,25,0,1,45.25,2933.95,0.0,0,0.0,2933.95,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,30,0,0,0,0,0,1,0,0,0,1,1,1,1,24,0,0,0,44,48.95,59,1,1,100.1,4378.35,0.0,0,2153.8,6532.150000000001,0,1,0,0,0,0,0,1,0,0,0,0,1,0
0,54,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,8.02,0,0,0,19.5,19.5,0.0,0,8.02,27.52,1,0,1,0,0,1,0,0,0,0,0,0,0,1
1,50,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,13,21.36,0,0,0,19.3,279.3,0.0,0,277.68,556.98,0,0,1,0,0,1,0,0,0,1,0,0,0,1
0,24,1,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0,0,6,12.17,0,0,0,20.6,116.6,0.0,0,73.02,189.62,0,0,1,0,0,1,0,0,0,0,1,0,0,1
1,52,0,0,1,1,2,1,0,0,0,0,0,0,0,24,1,1,3,55,27.87,17,0,1,69.05,3842.6,0.0,0,1532.85,5375.45,0,1,0,1,0,0,0,1,0,0,0,0,1,0
0,25,1,0,1,1,2,1,1,1,1,0,1,0,0,24,1,1,1,54,24.59,52,0,1,65.65,3566.7,0.0,0,1327.86,4894.56,0,0,0,1,0,0,0,1,0,0,0,1,0,0
0,19,1,0,1,1,3,1,1,0,0,0,0,0,0,24,0,1,8,63,24.5,0,0,0,25.25,1573.05,0.0,0,1543.5,3116.55,0,0,1,0,0,1,0,1,0,0,0,0,0,1
0,25,1,0,1,1,1,1,1,1,1,1,1,1,1,24,0,1,10,72,33.75,30,1,1,89.7,6339.3,0.0,0,2430.0,8769.3,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0,50,0,0,0,0,0,1,0,0,1,0,1,1,0,12,1,0,0,28,13.69,12,0,1,91.25,2483.65,0.0,0,383.32,2866.9700000000003,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1,68,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,2,31.74,25,0,1,56.55,118.25,0.0,0,63.48,181.73,1,0,0,1,0,0,0,0,0,0,1,1,0,0
0,29,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,6.35,76,0,1,49.9,49.9,0.0,0,6.35,56.25,1,0,0,0,1,0,0,0,0,0,1,1,0,0
0,26,1,0,0,1,1,1,1,0,0,0,0,0,0,24,0,0,0,52,23.12,0,0,0,25.6,1334.5,0.0,0,1202.24,2536.74,0,0,1,1,0,0,0,0,0,0,0,0,0,1
0,40,0,0,1,1,3,1,1,0,0,1,1,1,1,24,1,0,0,65,39.52,57,1,1,104.1,6700.05,0.0,0,2568.8,9268.85,0,1,0,0,0,0,0,1,0,0,0,0,1,0
0,55,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,6,29.52,28,0,1,78.95,494.95,0.0,0,177.12,672.0699999999999,0,1,0,0,1,0,0,0,0,0,1,0,1,0
0,68,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,3,24,0.0,28,0,1,34.25,828.2,0.0,0,0.0,828.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,43,0,0,1,1,1,1,1,1,1,1,1,1,1,24,1,1,3,65,28.46,14,1,1,90.45,5957.9,0.0,0,1849.9,7807.799999999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,57,0,0,1,0,0,1,0,0,1,1,1,0,1,24,1,1,9,64,23.29,25,1,1,68.3,4378.8,0.0,0,1490.56,5869.360000000001,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,40,0,0,0,0,0,0,0,1,1,1,0,1,1,24,1,0,0,52,0.0,19,1,1,58.75,3038.55,0.0,0,0.0,3038.55,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,52,0,0,1,0,0,1,0,0,0,0,0,0,0,12,0,1,8,4,44.73,0,0,0,20.5,79.05,0.0,0,178.92,257.97,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,34,0,0,1,0,0,1,1,0,1,1,0,0,0,24,0,1,9,56,35.55,17,0,1,59.5,3389.25,0.0,0,1990.8,5380.049999999999,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1,28,1,0,1,1,2,1,1,0,1,1,1,1,1,12,1,1,3,41,20.41,59,1,1,109.1,4454.25,0.0,0,836.8100000000001,5291.06,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,25,1,0,1,1,3,1,0,1,0,0,1,0,0,1,1,1,1,17,20.23,69,0,1,55.35,920.5,0.0,0,343.91,1264.41,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,24,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6,27.54,0,0,0,18.95,110.15,0.0,0,165.24,275.39,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1,59,0,0,1,0,0,1,0,1,0,0,0,1,1,12,1,1,6,55,24.93,17,1,1,94.75,5276.1,0.0,0,1371.15,6647.25,0,1,0,0,1,0,0,1,0,0,0,0,1,0
0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,17,0.0,11,0,1,25.65,440.2,0.0,0,0.0,440.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,55,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,28,25.59,7,0,1,54.65,1517.5,0.0,0,716.52,2234.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,32,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,41,7.83,19,0,1,81.3,3190.65,0.0,0,321.03000000000003,3511.6800000000003,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1,60,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,7,1,6.64,0,0,0,20.3,20.3,0.0,0,6.64,26.94,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,44,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,1,1,49,14.21,23,0,1,85.3,4297.95,0.0,0,696.2900000000001,4994.24,0,1,0,1,0,0,0,1,0,0,0,0,1,0
0,61,0,0,1,1,2,1,0,0,0,0,0,0,0,12,0,1,5,24,40.81,0,0,0,20.25,439.75,0.0,0,979.44,1419.19,0,0,1,0,0,1,0,0,1,0,0,0,0,1
1,21,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1.5,0,0,0,19.9,19.9,0.0,0,1.5,21.4,1,0,1,0,0,1,0,0,0,0,0,0,0,1
0,47,0,0,0,0,0,1,0,0,0,0,0,0,0,24,0,0,0,35,17.2,0,0,0,21.45,705.45,0.0,0,602.0,1307.45,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,38,0,0,1,1,1,1,0,0,0,0,0,0,0,24,0,1,2,70,31.78,0,0,0,20.35,1458.1,35.44,0,2224.6,3647.26,0,0,1,1,0,0,1,0,0,0,0,0,0,1
1,58,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,15,8.97,2,1,1,84.45,1287.85,0.0,0,134.55,1422.4,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,42,0,0,0,0,0,1,1,0,1,1,1,1,1,24,1,0,0,72,24.19,13,1,1,111.6,8012.75,0.0,0,1741.68,9754.43,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,20,1,0,1,0,0,1,0,0,1,0,0,1,1,12,1,1,5,63,20.51,51,1,0,96.0,6109.75,0.0,30,1292.13,7431.88,0,1,0,0,1,0,0,1,0,0,0,0,1,0
0,58,0,0,1,1,3,1,1,1,0,0,1,0,0,12,1,1,10,17,32.27,28,0,1,62.1,1096.65,0.0,0,548.59,1645.2400000000002,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,39,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0,0,33,49.69,12,1,1,107.55,3645.5,0.0,0,1639.77,5285.27,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1,38,0,0,1,1,3,1,0,0,0,0,0,0,0,12,0,0,0,6,30.01,0,0,0,19.0,105.5,0.0,0,180.06,285.56,0,0,1,1,0,0,0,0,0,0,0,0,0,1
0,77,0,1,1,0,0,1,0,1,1,0,1,0,0,24,1,1,7,72,5.51,2,0,1,84.8,6141.65,0.0,0,396.72,6538.37,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1,52,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6,30.54,27,0,1,70.55,433.95,0.0,0,183.24,617.19,0,1,0,1,0,0,0,0,0,0,1,0,1,0
1,66,0,1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,9,40.0,4,0,1,90.1,816.8,0.0,0,360.0,1176.8,0,1,0,0,1,0,0,0,0,0,1,0,1,0
1,31,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,4,7.94,3,1,0,100.85,399.25,0.0,10,31.76,441.01,0,1,0,0,0,1,0,0,0,0,1,0,1,0
1,27,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,61,26.7,30,0,0,59.8,3641.5,0.0,100,1628.7,5370.2,0,0,0,0,1,0,0,1,0,0,0,1,0,0
0,79,0,1,1,0,0,1,1,0,0,0,0,0,0,12,0,1,5,45,44.91,0,0,0,24.7,1174.35,0.0,0,2020.95,3195.3,0,0,1,1,0,0,0,0,0,0,0,0,0,1
0,78,0,1,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,64,19.2,18,1,1,103.5,6548.65,0.0,0,1228.8,7777.45,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1,24,1,0,1,1,2,1,0,0,0,0,0,0,0,12,1,1,5,69,23.47,0,0,0,20.35,1442.65,0.0,0,1619.4299999999998,3062.08,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1,29,1,0,1,1,3,1,0,1,0,0,1,0,0,1,0,1,7,24,27.37,85,0,1,55.15,1319.85,0.0,0,656.88,1976.73,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,33,0,0,1,0,0,1,0,1,1,1,1,1,1,24,1,0,0,71,3.09,26,1,1,84.4,5969.3,0.0,0,219.39,6188.6900000000005,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,34,0,0,1,0,0,1,0,1,0,1,1,1,1,24,1,1,2,71,28.21,19,1,1,82.55,5832.65,0.0,0,2002.91,7835.559999999999,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0,76,0,1,1,0,0,1,1,0,1,1,1,1,1,24,0,1,5,72,27.74,3,1,1,109.7,7898.45,0.0,0,1997.28,9895.73,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1,25,1,0,1,0,0,1,1,1,0,1,1,1,1,24,0,1,4,42,9.84,52,1,1,84.35,3571.6,0.0,0,413.28,3984.88,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,48,0,0,1,0,0,1,1,0,0,0,0,0,0,12,1,1,4,45,22.49,0,0,0,25.9,1216.6,0.0,0,1012.05,2228.65,0,0,1,1,0,0,0,1,0,0,0,0,0,1
0,45,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,20,45.39,24,0,1,78.8,1641.3,0.0,0,907.8,2549.1,0,1,0,0,1,0,0,0,0,1,0,0,1,0
1,53,0,0,0,0,0,1,0,0,0,0,0,0,0,24,0,0,0,41,31.62,0,0,0,20.65,835.15,0.0,0,1296.42,2131.57,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1,54,0,0,0,0,0,0,0,1,0,1,1,1,1,24,1,0,0,70,0.0,13,1,1,58.35,4214.25,0.0,0,0.0,4214.25,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1,25,1,0,0,1,1,1,0,0,0,0,0,0,0,12,0,0,0,49,45.64,0,0,0,19.45,921.3,0.0,0,2236.36,3157.66,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1,68,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,5,13,0.0,9,0,1,45.3,528.45,0.0,0,0.0,528.45,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,33,0,0,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,27,48.17,15,0,0,85.2,2151.6,0.0,30,1300.59,3482.19,0,1,0,1,0,0,0,0,1,0,0,0,1,0
1,33,0,0,1,1,3,1,0,0,0,1,0,1,1,1,1,1,10,42,17.75,53,1,1,92.15,3875.4,0.0,0,745.5,4620.9,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0,37,0,0,1,0,0,1,0,0,0,0,0,0,0,12,0,1,3,22,48.06,0,0,0,20.15,419.9,0.0,0,1057.3200000000002,1477.2200000000005,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1,49,0,0,1,1,2,1,0,1,1,0,0,0,0,1,0,1,9,55,36.41,14,0,1,55.7,3131.8,34.16,0,2002.55,5100.1900000000005,0,0,0,0,1,0,0,1,0,0,0,1,0,0
1,23,1,0,1,1,2,1,1,1,1,1,1,1,1,24,0,1,2,71,4.32,41,1,1,113.65,8166.8,0.0,0,306.72,8473.52,0,1,0,1,0,0,1,0,0,0,0,0,1,0
1,55,0,0,1,1,1,1,1,0,0,0,0,0,0,24,1,1,5,69,20.98,0,0,0,25.6,1673.4,28.09,0,1447.62,3092.9300000000003,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,59,0,0,1,1,2,1,0,0,0,0,0,0,0,1,0,1,3,16,45.54,0,0,0,20.4,321.4,0.0,0,728.64,1050.04,0,0,1,0,1,0,0,0,0,1,0,0,0,1
0,22,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,5,3,0.0,41,0,1,29.9,92.25,0.0,0,0.0,92.25,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1,76,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,38,3.42,15,0,1,83.45,3147.15,24.98,0,129.96,3252.13,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0,73,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,2,15.19,30,0,1,72.6,154.3,0.0,0,30.38,184.68,1,1,0,0,0,1,0,0,0,0,0,0,1,0
0,55,0,0,0,1,3,1,0,0,0,0,0,0,0,1,0,0,0,25,3.07,0,0,0,20.8,460.2,21.81,0,76.75,515.14,0,0,1,0,0,1,0,0,0,0,0,0,0,1
0,67,0,1,0,0,0,1,1,0,1,0,1,1,1,24,1,0,0,71,34.8,21,0,1,106.8,7623.2,0.0,0,2470.8,10094.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0,51,0,0,0,0,0,1,1,1,1,0,0,1,0,12,0,0,0,47,40.25,20,0,1,94.8,4535.85,3.34,0,1891.75,6424.26,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1,53,0,0,0,0,0,1,1,0,0,0,0,0,0,24,1,0,0,67,16.72,0,0,0,25.6,1790.35,46.06,0,1120.24,2864.53,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,55,0,0,1,1,3,1,1,1,0,1,0,1,1,24,0,1,3,71,25.02,53,1,1,105.55,7405.5,0.0,0,1776.42,9181.92,0,1,0,0,1,0,1,0,0,0,0,0,1,0
0,29,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,19,11.42,41,0,1,84.75,1651.95,49.38,0,216.98,1819.55,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0,25,1,0,0,0,0,1,1,0,0,0,0,0,0,24,0,0,0,72,29.29,0,0,0,24.75,1777.6,0.0,0,2108.88,3886.48,0,0,1,0,0,0,1,0,0,0,0,0,0,1
1,80,0,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,45,4.14,20,0,0,85.7,3778.1,0.0,50,186.3,4014.4,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,41,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,44,1.7,28,0,1,68.85,2958.95,0.0,0,74.8,3033.75,0,1,0,1,0,0,0,1,0,0,0,0,1,0
1,28,1,0,0,0,0,1,1,1,1,1,1,1,1,24,1,0,0,70,17.32,30,1,1,113.65,7939.25,0.0,0,1212.4,9151.65,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1,43,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,24.41,4,0,1,74.35,74.35,0.0,0,24.41,98.76,1,1,0,0,1,0,0,0,0,0,0,0,1,0
