gender,age,under_30,senior_citizen,married,number_of_dependents,phone_service,multiple_lines,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,churn_value,churn_score,referred_a_friend,number_of_referrals,tenure_in_months,avg_monthly_long_distance_charges,avg_monthly_gb_download,streaming_music,unlimited_data,monthly_charge,total_charges,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue,satisfaction_score,customer_status,new_user,internet_service_Fiber optic,internet_service_No,payment_method_Credit card (automatic),payment_method_Electronic check,payment_method_Mailed check,offer_Offer A,offer_Offer B,offer_Offer C,offer_Offer D,offer_Offer E,cluster_carefree,cluster_price_sensitive,cluster_vanilla
0,78,0,1,1,0,1,1,1,1,1,0,1,1,12,1,1,91,1,1,58,49.38,19,0,1,108.85,6287.25,0.0,0,2864.04,9151.29,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,76,0,1,0,0,1,1,0,0,0,0,1,0,1,1,1,99,0,0,16,17.51,7,0,1,84.75,1350.15,0.0,0,280.16,1630.3100000000002,2,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1,73,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,94,0,0,1,22.5,27,0,0,69.95,69.95,0.0,10,22.5,102.45,2,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0
1,68,0,1,1,0,1,1,0,1,0,0,0,0,1,1,1,99,1,1,5,47.28,11,0,0,81.0,371.65,40.64,10,236.4,577.41,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0
0,79,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,87,0,0,21,42.27,7,0,1,96.8,2030.3,10.2,0,887.6700000000001,2907.77,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,67,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,86,0,0,43,31.83,10,0,1,108.15,4600.7,0.0,0,1368.6899999999998,5969.389999999999,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1,69,0,1,1,0,1,1,0,0,0,0,1,1,1,1,1,90,1,1,32,33.74,6,0,1,93.2,2931.0,17.88,0,1079.68,3992.8,3,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1,72,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,82,0,0,1,18.2,13,0,1,70.55,70.55,0.0,0,18.2,88.75,3,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0
0,75,0,1,1,0,1,1,0,0,1,0,1,1,1,1,1,72,1,1,29,25.78,28,1,0,98.5,3004.15,37.55,40,747.62,3754.22,3,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0,67,0,1,1,0,1,1,0,0,0,0,1,1,1,1,1,97,1,1,13,31.7,6,1,1,95.25,1233.65,48.09,0,412.1,1597.66,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0,72,0,1,1,0,1,1,0,0,0,0,0,0,1,1,1,96,1,1,7,8.92,17,0,1,74.4,527.9,32.46,0,62.44,557.88,3,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1,68,0,1,0,0,1,1,0,0,1,0,0,1,1,1,1,80,0,0,2,21.57,28,1,1,88.55,179.25,0.0,0,43.14,222.39,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1,68,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,71,0,0,1,43.61,2,1,1,91.3,91.3,0.0,0,43.61,134.91,3,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0,75,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,83,1,1,7,16.05,22,0,1,70.1,467.55,20.23,0,112.35,559.67,2,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
0,74,0,1,1,0,1,1,0,1,1,0,0,1,1,1,1,86,1,1,57,49.91,21,0,1,95.25,5427.05,12.59,0,2844.87,8259.33,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,78,0,1,1,0,1,1,0,0,1,0,1,1,1,1,1,65,1,4,1,17.35,23,0,1,100.8,100.8,0.0,0,17.35,118.15,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0,66,0,1,1,0,1,0,0,1,0,0,0,0,1,1,1,92,1,2,17,1.05,8,0,1,76.45,1233.4,0.0,0,17.85,1251.25,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1,73,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1,70,0,0,3,18.38,20,0,1,86.85,220.95,0.0,0,55.14,276.09,2,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0,79,0,1,1,0,1,1,0,0,1,0,1,1,1,1,1,96,1,1,66,28.86,25,0,1,99.5,6822.15,0.0,0,1904.76,8726.91,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
0,69,0,1,1,0,1,1,0,1,1,1,1,1,24,1,1,73,1,1,69,48.88,4,0,1,108.4,7318.2,0.0,0,3372.7200000000003,10690.92,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1,65,0,1,1,0,1,1,0,0,1,1,0,0,1,1,1,70,1,2,15,44.13,3,0,0,83.05,1258.3,0.0,110,661.95,2030.25,3,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1,68,0,1,0,0,1,1,0,1,1,0,1,1,12,1,1,93,0,0,56,34.58,4,0,1,104.75,5510.65,0.0,0,1936.48,7447.129999999999,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,79,0,1,0,0,1,1,0,0,0,0,1,1,1,1,1,73,0,0,21,21.15,9,0,1,94.25,1973.75,0.0,0,444.15,2417.9,2,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1,80,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,71,0,0,1,47.97,8,0,1,70.15,70.15,0.0,0,47.97,118.12,2,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0,77,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,65,1,3,32,7.92,3,0,1,106.35,3520.75,0.0,0,253.44,3774.19,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,65,0,1,1,0,1,1,0,0,0,0,1,1,1,1,1,95,1,1,40,49.5,20,1,1,94.55,3640.45,0.0,0,1980.0,5620.45,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0,66,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,77,0,0,2,0.0,6,0,1,24.45,47.5,0.0,0,0.0,47.5,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,75,0,1,0,0,1,1,0,0,0,0,1,0,1,1,1,70,0,0,7,39.51,13,0,0,84.8,546.95,0.0,0,276.57,823.52,3,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1,74,0,1,0,0,1,1,0,1,0,0,1,1,1,1,1,96,0,0,31,39.36,4,0,1,99.95,3186.65,0.0,0,1220.16,4406.81,3,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1,80,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,86,0,0,14,29.96,7,0,1,104.85,1531.4,0.0,0,419.44,1950.84,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0,74,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,80,0,0,15,23.53,9,0,1,74.2,1133.9,43.31,0,352.95000000000005,1443.5400000000002,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
0,70,0,1,1,0,1,1,0,0,0,0,1,1,1,1,1,85,0,0,59,10.78,15,0,1,93.85,5574.75,8.13,0,636.02,6202.639999999999,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,76,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,72,1,3,46,49.11,17,0,1,100.7,4541.2,46.64,0,2259.06,6753.619999999999,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,72,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,82,0,0,25,36.36,6,0,1,89.7,2187.55,23.33,0,909.0,3073.2200000000003,3,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1,66,0,1,0,0,1,1,0,0,0,0,1,1,1,1,1,80,0,0,16,32.11,14,0,1,96.4,1581.2,47.2,0,513.76,2047.76,3,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0,75,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,77,0,0,1,41.2,15,0,0,69.5,69.5,0.0,80,41.2,190.7,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,65,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,82,1,1,36,24.54,5,1,1,85.25,3132.75,0.0,0,883.4399999999999,4016.19,2,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
0,79,0,1,0,0,1,0,1,0,1,0,0,1,12,0,1,92,0,0,45,10.67,17,0,1,62.7,2791.5,0.0,0,480.15,3271.65,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,73,0,1,0,0,1,1,0,1,1,0,1,1,1,0,1,100,0,0,25,46.34,22,0,1,105.95,2655.25,0.0,0,1158.5,3813.75,2,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0
0,79,0,1,0,0,1,1,0,0,0,0,1,1,1,1,1,65,0,0,39,41.93,23,0,0,95.65,3759.05,0.0,150,1635.27,5544.32,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1,70,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,98,1,1,31,47.95,21,0,1,98.9,2911.3,0.0,0,1486.45,4397.75,2,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0
0,71,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,67,0,0,3,30.25,28,0,1,76.05,231.8,0.0,0,90.75,322.55,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0,69,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,69,0,0,1,33.84,5,0,1,69.75,69.75,0.0,0,33.84,103.59,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1,70,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,80,0,0,33,17.24,25,1,0,110.45,3655.45,0.0,70,568.92,4294.37,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0
0,71,0,1,1,0,1,1,0,0,1,0,1,1,1,1,1,90,1,1,7,42.92,2,1,1,99.25,665.45,0.0,0,300.44,965.89,2,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0,67,0,1,0,0,1,1,0,0,1,0,0,0,1,1,1,65,0,0,19,16.78,15,0,1,79.85,1471.75,0.0,0,318.82000000000005,1790.5700000000002,3,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0,67,0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,100,1,2,8,26.99,2,0,1,80.45,583.45,0.0,0,215.92,799.37,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1,69,0,1,0,0,1,1,1,0,0,0,1,1,1,1,1,65,0,0,13,7.22,28,0,1,100.8,1308.1,0.0,0,93.86,1401.9599999999998,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0
0,75,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,87,0,0,10,7.51,18,0,1,79.25,793.55,0.0,0,75.1,868.65,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0
0,67,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,66,0,0,5,45.72,6,0,1,89.5,477.7,0.0,0,228.6,706.3,2,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0,66,0,1,1,0,1,1,0,0,0,0,1,0,1,1,1,96,0,0,1,38.78,23,0,1,86.05,86.05,0.0,0,38.78,124.83,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1,67,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,92,0,0,10,0.0,4,0,1,34.7,329.8,0.0,0,0.0,329.8,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
0,71,0,1,1,0,1,1,1,0,0,1,0,0,12,1,1,77,1,1,53,21.67,6,0,0,60.05,3229.65,0.0,100,1148.51,4478.16,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,74,0,1,1,0,1,0,0,1,0,0,0,0,1,1,1,81,1,1,16,26.12,8,0,1,74.3,1178.25,0.0,0,417.92,1596.17,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0
1,70,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,69,0,0,9,17.56,27,0,1,74.55,622.9,33.25,0,158.04,747.6899999999999,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0,76,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,79,1,1,32,43.51,22,0,1,104.9,3351.55,33.73,0,1392.32,4710.14,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0
0,67,0,1,1,0,1,1,0,0,0,0,0,0,1,1,1,91,1,1,1,17.36,29,0,0,74.4,74.4,0.0,30,17.36,121.76,3,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0,80,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,88,0,0,8,14.89,20,0,1,69.7,560.85,0.0,0,119.12,679.97,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1,67,0,1,1,0,1,1,0,1,1,0,1,0,1,1,1,97,1,1,12,30.63,27,0,1,98.1,1060.2,49.06,0,367.56,1378.7,3,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0
1,68,0,1,1,0,1,1,1,0,0,0,1,1,1,1,1,77,1,1,4,18.91,20,0,1,99.6,347.65,25.79,0,75.64,397.5,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0,69,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,99,1,1,70,17.45,20,0,1,102.95,7101.5,15.24,0,1221.5,8307.76,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,80,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,72,0,0,1,28.64,5,0,1,71.0,71.0,0.0,0,28.64,99.64,3,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1,73,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,82,1,1,47,26.95,26,0,1,70.55,3309.25,26.99,0,1266.65,4548.91,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,73,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,87,1,1,1,37.3,8,0,1,69.25,69.25,0.0,0,37.3,106.55,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0,65,0,1,0,0,1,0,0,1,1,1,0,0,1,1,1,78,0,0,12,28.63,7,0,0,83.8,1029.75,44.58,80,343.56,1408.73,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0
0,73,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,65,0,0,53,0.0,25,0,1,54.45,2854.55,20.16,0,0.0,2834.3900000000003,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,78,0,1,1,0,1,1,0,0,1,0,1,1,1,1,1,76,0,0,41,22.56,15,0,1,99.8,4259.3,8.88,0,924.96,5175.38,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0,68,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,89,0,0,5,2.27,17,0,1,70.25,331.9,12.48,0,11.35,330.77,2,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
0,65,0,1,1,0,1,1,0,1,0,0,1,0,1,1,1,82,1,1,69,16.34,4,0,0,89.95,6143.15,6.79,110,1127.46,7373.82,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0,67,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,70,0,0,14,16.32,11,0,1,74.95,1036.75,39.29,0,228.48,1225.94,3,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0
1,70,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,90,0,0,32,33.22,9,0,1,74.4,2276.95,44.31,0,1063.04,3295.68,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0
1,69,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,94,1,1,50,4.6,24,0,1,71.05,3444.85,0.0,0,230.0,3674.85,3,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1,73,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,90,0,0,2,0.0,13,0,1,30.4,78.65,0.0,0,0.0,78.65,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,74,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,79,0,0,23,17.62,29,0,1,106.4,2483.5,0.0,0,405.2600000000001,2888.76,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1,78,0,1,0,0,1,1,0,0,0,0,1,0,1,1,1,86,0,0,2,5.49,25,0,1,85.55,187.45,0.0,0,10.98,198.43,3,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0
0,77,0,1,1,0,1,0,0,1,1,0,0,0,1,1,1,73,1,1,30,6.23,4,0,1,79.65,2365.15,0.0,0,186.9,2552.05,3,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0
1,70,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,78,0,0,1,22.92,0,0,0,19.45,19.45,0.0,0,22.92,42.370000000000005,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
1,78,0,1,1,0,1,1,0,0,0,0,1,0,1,1,1,74,0,0,32,48.95,9,0,1,85.95,2628.6,0.0,0,1566.4,4195.0,3,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0
1,75,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,87,0,0,16,36.83,16,0,1,59.4,1023.9,0.0,0,589.28,1613.1799999999998,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,75,0,1,0,0,1,1,0,0,0,1,1,1,1,1,1,100,0,0,38,47.39,2,0,1,99.55,3734.25,0.0,0,1800.82,5535.07,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0
0,76,0,1,0,0,1,0,0,1,1,1,0,1,1,1,1,90,0,0,2,12.96,20,0,1,95.1,180.25,0.0,0,25.92,206.17,3,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0
0,70,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,79,1,1,17,9.5,16,0,1,81.5,1329.2,0.0,0,161.5,1490.7,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,67,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,89,1,1,3,0.0,20,0,1,36.45,93.7,0.0,0,0.0,93.7,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1,69,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,65,0,0,1,0.0,21,0,1,25.05,25.05,0.0,0,0.0,25.05,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1,70,0,1,1,0,0,0,0,1,1,0,1,1,1,0,1,85,1,1,43,0.0,21,0,1,55.55,2342.2,0.0,0,0.0,2342.2,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
0,74,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,84,1,2,10,46.5,4,0,1,86.65,856.65,0.0,0,465.0,1321.65,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1,77,0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,92,0,0,37,41.85,2,0,1,106.75,4056.75,0.0,0,1548.45,5605.2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
0,66,0,1,1,0,1,1,0,1,0,0,1,1,1,1,1,68,1,1,12,48.5,4,0,1,101.35,1218.55,0.0,0,582.0,1800.55,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0,70,0,1,0,0,1,1,0,0,0,0,1,1,1,1,1,91,0,0,35,35.1,29,0,0,95.45,3474.05,0.0,80,1228.5,4782.55,2,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0
1,68,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,74,0,0,1,45.8,10,0,1,69.6,69.6,0.0,0,45.8,115.4,2,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0
1,65,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,67,0,0,1,18.37,13,0,1,78.45,78.45,0.0,0,18.37,96.82,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0
1,76,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,95,0,0,9,12.91,21,0,1,84.45,762.5,0.0,0,116.19,878.69,3,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0
0,73,0,1,0,0,1,0,0,1,1,1,1,0,12,1,1,82,0,0,38,5.75,30,0,1,70.15,2497.35,0.0,0,218.5,2715.85,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0,70,0,1,0,0,1,1,0,0,1,0,1,1,1,1,1,81,0,0,51,19.49,11,0,1,97.8,4913.3,0.0,0,993.99,5907.29,2,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1,68,0,1,0,0,1,1,0,0,0,0,1,0,1,1,1,96,0,0,5,41.83,25,0,1,83.15,446.05,0.0,0,209.15,655.2,3,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1,77,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,65,0,0,2,23.46,25,0,1,75.45,158.4,0.0,0,46.92,205.32,3,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1,73,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,96,0,0,2,25.74,6,0,1,54.85,104.2,0.0,0,51.48,155.68,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,71,0,1,1,0,1,1,0,0,0,0,1,1,1,1,1,70,1,1,1,4.89,11,0,1,95.1,95.1,0.0,0,4.89,99.99,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0,69,0,1,1,0,1,1,0,1,0,0,1,1,1,1,1,94,1,1,53,7.94,6,0,1,101.9,5549.4,0.0,0,420.82,5970.219999999999,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
0,80,0,1,1,0,1,1,1,0,1,0,1,0,1,1,1,83,1,1,51,22.14,30,0,1,93.8,4750.95,0.0,0,1129.14,5880.09,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,66,0,1,1,0,1,1,0,1,1,0,1,1,24,1,1,74,0,0,72,6.03,2,0,1,104.15,7689.95,0.0,0,434.16,8124.11,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,79,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,78,0,0,5,4.59,11,0,1,91.4,449.75,0.0,0,22.95,472.7,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0,80,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,92,0,0,1,28.49,18,0,1,75.35,75.35,0.0,0,28.49,103.84,3,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1,78,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,67,0,0,11,4.1,5,0,1,84.8,906.85,0.0,0,45.1,951.95,2,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1,67,0,1,1,0,1,1,0,1,1,0,1,0,1,1,1,92,1,1,50,31.56,4,0,0,95.05,4888.7,0.0,50,1578.0,6516.7,3,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
0,73,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,81,0,0,5,18.69,28,0,1,50.35,237.25,0.0,0,93.45,330.7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,75,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,88,0,0,5,36.36,12,0,1,89.8,502.6,0.0,0,181.8,684.4000000000001,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0,67,0,1,0,0,1,1,0,1,0,0,1,1,1,1,1,93,0,0,9,10.66,15,0,1,99.45,919.4,0.0,0,95.94,1015.34,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1,75,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,67,0,0,2,9.55,28,0,1,70.2,115.95,0.0,0,19.1,135.05,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,80,0,1,1,0,1,1,0,1,1,0,0,0,1,1,1,74,1,2,51,43.58,22,0,1,84.2,4146.05,0.0,0,2222.58,6368.63,2,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
0,72,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,100,0,0,26,1.26,18,1,0,105.75,2710.25,0.0,90,32.76,2833.01,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0
1,70,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,92,1,1,18,0.0,12,1,1,48.35,810.7,0.0,0,0.0,810.7,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,73,0,1,1,0,1,0,1,0,0,0,0,0,1,1,1,76,1,1,1,24.24,9,0,1,49.55,49.55,0.0,0,24.24,73.78999999999999,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1,75,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,78,1,1,2,6.86,20,0,1,50.15,115.1,0.0,0,13.72,128.82,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
0,70,0,1,1,0,1,1,0,1,1,0,0,1,1,1,1,95,1,1,29,35.38,21,1,0,95.9,2745.2,0.0,50,1026.02,3821.22,3,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0
1,77,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,87,0,0,1,0.0,15,0,1,25.25,25.25,0.0,0,0.0,25.25,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
0,80,0,1,1,0,1,1,0,0,1,0,1,1,1,1,1,88,1,1,46,5.36,22,0,1,101.0,4680.05,0.0,0,246.56,4926.610000000001,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1,78,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,85,0,0,1,24.75,22,0,0,71.15,71.15,0.0,20,24.75,115.9,3,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0
1,69,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,95,0,0,20,11.82,5,0,1,79.15,1520.9,0.0,0,236.4,1757.3000000000002,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0,71,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1,75,1,1,46,48.62,3,0,0,80.4,3605.2,0.0,20,2236.52,5861.719999999999,3,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0
0,70,0,1,0,0,1,1,0,0,0,0,1,1,1,1,1,70,0,0,2,25.19,14,0,1,93.85,196.75,0.0,0,50.38,247.13,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1,66,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,87,0,0,1,26.22,22,0,1,55.8,55.8,0.0,0,26.22,82.02,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
0,77,0,1,0,0,1,1,0,0,1,0,1,1,1,1,1,100,0,0,41,42.06,21,0,1,98.4,4187.75,0.0,0,1724.46,5912.21,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0
0,71,0,1,1,0,1,1,1,1,1,1,1,0,24,0,1,73,1,1,66,30.03,15,0,0,79.4,5154.6,0.0,150,1981.98,7286.58,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,68,0,1,0,0,1,1,0,0,1,0,1,1,1,1,1,92,0,0,35,39.69,25,0,1,101.4,3496.3,0.0,0,1389.15,4885.45,3,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0
0,71,0,1,1,0,1,1,0,0,1,0,0,1,1,1,1,76,0,0,10,16.88,24,0,1,89.8,914.3,0.0,0,168.79999999999998,1083.1,2,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
