gender,age,under_30,senior_citizen,married,dependents,number_of_dependents,city,zip_code,latitude,longitude,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,churn_value,churn_score,cltv,churn_reason,referred_a_friend,number_of_referrals,offer,avg_monthly_long_distance_charges,internet_type,avg_monthly_gb_download,streaming_music,unlimited_data,monthly_charge,total_charges,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue,satisfaction_score,customer_status,churn_category,pop_density,new_user
1,65,0,1,0,0,0,Pleasant Grove,95668,38.833554,-121.498102,4,1,0,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Credit card (automatic),1,89,2268,Competitor offered more data,0,0,None,12.68,Fiber Optic,10,1,1,99.8,442.85,0.0,0,50.72,493.5700000000001,1,1,Competitor,13,0
1,77,0,1,0,0,0,Sheridan,95681,38.984756,-121.345074,2,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,1,72,4193,Don't know,0,0,None,19.27,Fiber Optic,18,0,1,93.85,170.85,0.0,0,38.54,209.39,3,1,Other,71,0
0,67,0,1,0,0,0,Wheatland,95692,39.043387,-121.409837,9,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Credit card (automatic),1,83,5745,Competitor offered higher download speeds,0,0,None,30.8,Fiber Optic,18,0,1,84.4,732.5,0.0,0,277.2,1009.7,2,1,Attitude,88,0
1,78,0,1,0,0,0,Rancho Cordova,95742,38.591134,-121.161585,5,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Credit card (automatic),1,97,4028,Competitor offered higher download speeds,0,0,None,42.33,Fiber Optic,9,0,1,75.55,349.65,0.0,0,211.65,561.3,1,1,Competitor,156,0
0,65,0,1,0,0,0,Canyon Dam,95923,40.171312,-121.120605,22,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,1,93,4458,Competitor made better offer,0,0,Offer D,40.18,Fiber Optic,8,1,0,96.7,2082.95,0.0,100,883.96,3066.91,1,1,Competitor,6,0
0,74,0,1,0,0,0,Dobbins,95935,39.381174,-121.21191,19,1,1,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Electronic check,1,69,5683,Competitor had better devices,0,0,Offer D,39.97,Fiber Optic,9,0,1,88.2,1775.8,0.0,0,759.43,2535.23,1,1,Competitor,27,0
0,70,0,1,0,0,0,Forest Ranch,95942,40.077028,-121.494168,15,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,1,96,2099,Competitor offered higher download speeds,0,0,Offer D,46.38,Fiber Optic,19,0,1,75.65,1146.65,0.0,0,695.7,1842.35,3,1,Attitude,23,0
0,69,0,1,0,0,0,Grass Valley,95949,39.099204,-121.137962,1,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,1,88,3348,Competitor offered higher download speeds,0,0,None,11.34,Fiber Optic,20,0,1,74.7,74.7,0.0,0,11.34,86.04,1,1,Competitor,141,0
1,76,0,1,0,0,0,Nevada City,95959,39.333737,-120.858667,1,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,1,97,3884,Competitor offered more data,0,0,None,0.0,DSL,26,0,0,25.8,25.8,0.0,20,0.0,45.8,1,1,Competitor,72,0
0,71,0,1,0,0,0,Fort Jones,96032,41.5837,-122.935922,10,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,1,75,5353,Attitude of support person,0,0,Offer D,41.37,Fiber Optic,14,0,1,95.35,898.35,0.0,0,413.7,1312.05,1,1,Competitor,5,0
1,76,0,1,0,0,0,Hayfork,96041,40.547857,-123.187265,3,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,1,77,4145,Competitor made better offer,0,0,None,30.14,DSL,6,0,0,45.0,127.1,0.0,10,90.42,227.52,3,1,Competitor,8,0
0,77,0,1,1,0,0,Lewiston,96052,40.704293,-122.803899,12,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,1,69,5374,Competitor made better offer,1,1,Offer D,6.97,Fiber Optic,19,0,1,80.45,950.2,0.0,0,83.64,1033.84,2,1,Competitor,19,0
0,74,0,1,0,0,0,Palo Cedro,96073,40.582399,-122.195512,2,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,1,81,2803,Competitor made better offer,0,0,None,6.51,Fiber Optic,11,0,1,74.7,165.4,0.0,0,13.02,178.42000000000002,2,1,Competitor,92,0
0,77,0,1,0,0,0,Round Mountain,96084,40.923558,-122.059933,1,1,1,Fiber optic,0,0,1,0,1,0,Month-to-month,1,Electronic check,1,91,3106,Competitor made better offer,0,0,None,49.6,Fiber Optic,20,0,0,88.8,88.8,0.0,10,49.6,148.4,1,1,Competitor,6,0
0,76,0,1,1,0,0,Vina,96092,39.955164,-122.018567,13,1,0,Fiber optic,0,1,0,1,0,1,Month-to-month,1,Bank transfer (automatic),1,82,3861,Competitor made better offer,1,1,Offer D,1.47,Fiber Optic,5,0,1,89.05,1169.35,0.0,0,19.11,1188.4599999999998,1,1,Competitor,10,0
1,77,0,1,0,0,0,Davis Creek,96108,41.750354,-120.403885,23,1,0,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,1,95,2740,Competitor made better offer,0,0,Offer D,31.17,Fiber Optic,23,0,1,94.75,2293.6,0.0,0,716.9100000000001,3010.51,2,1,Competitor,1,0
1,80,0,1,1,0,0,Portola,96122,39.786755,-120.445626,17,1,1,Fiber optic,1,0,1,0,0,0,Month-to-month,1,Bank transfer (automatic),1,70,3209,Competitor made better offer,1,1,Offer D,36.82,Fiber Optic,6,0,1,85.35,1463.45,0.0,0,625.94,2089.3900000000003,1,1,Competitor,63,0
0,68,0,1,0,0,0,Topaz,96133,38.636052,-119.489162,17,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,1,65,3797,Extra data charges,0,0,None,40.93,DSL,2,0,1,45.05,770.6,0.0,0,695.81,1466.41,1,1,Competitor,9,0
1,79,0,1,0,0,0,Tahoma,96142,39.061227,-120.179546,42,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,1,76,4871,Extra data charges,0,0,None,9.53,Fiber Optic,17,0,1,84.65,3541.35,0.0,0,400.26,3941.61,2,1,Competitor,51,0
0,65,0,1,0,0,0,Truckee,96161,39.342498,-120.247127,1,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,1,84,5001,Extra data charges,0,0,None,42.3,Fiber Optic,16,0,1,79.1,79.1,0.0,0,42.3,121.4,3,1,Competitor,101,0
0,68,0,1,0,0,0,Los Angeles,90020,34.066367,-118.309868,1,1,0,DSL,0,0,1,0,0,0,Month-to-month,1,Mailed check,1,98,3438,Extra data charges,0,0,Offer E,39.78,Cable,12,0,1,50.15,50.15,0.0,0,39.78,89.93,2,1,Competitor,34475,0
1,72,0,1,0,0,0,Hermosa Beach,90254,33.86532,-118.396336,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,1,96,3438,Attitude of support person,0,0,Offer E,34.51,Fiber Optic,15,0,1,69.6,69.6,0.0,0,34.51,104.11,1,1,Competitor,13665,0
1,66,0,1,0,0,0,Buena Park,90620,33.845706,-118.012204,41,1,1,Fiber optic,1,1,1,0,1,1,Month-to-month,1,Electronic check,1,89,3380,Attitude of support person,0,0,None,27.95,Fiber Optic,23,1,1,113.2,4689.5,0.0,0,1145.95,5835.45,1,1,Attitude,7058,0
0,68,0,1,0,0,0,Buena Park,90621,33.874224,-117.993368,13,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,1,76,5394,Attitude of support person,0,0,None,26.11,Fiber Optic,4,1,0,90.5,1201.15,29.84,140,339.43,1650.7400000000002,1,1,Competitor,8487,0
0,69,0,1,1,0,0,Long Beach,90813,33.781086,-118.199049,32,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,1,94,4584,Attitude of support person,1,1,None,5.99,Fiber Optic,23,1,1,85.0,2642.05,49.57,0,191.68,2784.16,1,1,Attitude,18360,0
0,76,0,1,1,0,0,South Pasadena,91030,34.110444,-118.156957,32,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,0,Electronic check,1,75,2712,Attitude of support person,1,1,None,49.6,Fiber Optic,10,1,1,85.3,2661.1,0.0,0,1587.2,4248.3,1,1,Competitor,7511,0
0,70,0,1,1,0,0,Glendale,91202,34.167926,-118.267539,57,0,0,DSL,0,0,0,0,1,1,Month-to-month,1,Electronic check,1,82,5172,Attitude of support person,1,1,None,0.0,Cable,3,1,1,44.85,2572.95,12.07,0,0.0,2560.88,2,1,Attitude,11139,0
0,71,0,1,0,0,0,Glendale,91204,34.136306,-118.26036,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,1,79,4499,Attitude of support person,0,0,Offer E,15.28,Cable,14,0,1,45.1,45.1,0.0,0,15.28,60.38,2,1,Attitude,14263,0
0,75,0,1,0,0,0,Reseda,91335,34.200175,-118.540958,1,0,0,DSL,0,1,1,0,0,1,Month-to-month,1,Electronic check,1,91,4972,Don't know,0,0,Offer E,0.0,DSL,26,0,1,43.3,43.3,0.0,0,0.0,43.3,3,1,Other,11328,0
1,67,0,1,0,0,0,Sylmar,91342,34.321621,-118.399841,38,1,0,DSL,1,1,0,0,0,0,Month-to-month,1,Credit card (automatic),1,75,3110,Attitude of support person,0,0,None,26.1,DSL,27,0,1,57.15,2250.65,0.0,0,991.8,3242.4500000000003,1,1,Attitude,1665,0
1,65,0,1,1,0,0,Burbank,91502,34.177267,-118.31003,35,1,1,Fiber optic,1,1,0,1,1,0,Month-to-month,1,Bank transfer (automatic),1,81,4745,Attitude of support person,1,1,None,15.98,Cable,22,0,1,100.5,3653.35,0.0,0,559.3000000000001,4212.65,1,1,Attitude,8521,0
1,80,0,1,0,0,0,North Hollywood,91606,34.187599,-118.387125,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,1,70,2740,Attitude of support person,0,0,Offer E,15.24,DSL,14,0,1,45.1,45.1,0.0,0,15.24,60.34,1,1,Competitor,13491,0
0,71,0,1,1,0,0,Chino,91710,33.990646,-117.663025,30,1,0,DSL,0,1,0,0,0,0,Month-to-month,1,Bank transfer (automatic),1,83,4795,Attitude of support person,1,1,None,4.65,DSL,29,0,1,50.4,1527.5,0.0,0,139.5,1667.0,3,1,Attitude,3736,0
1,70,0,1,0,0,0,Claremont,91711,34.127621,-117.717863,5,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,0,Electronic check,1,65,4054,Attitude of support person,0,0,Offer E,12.27,Fiber Optic,20,0,1,78.95,378.4,0.0,0,61.35,439.75,3,1,Attitude,2379,0
0,73,0,1,0,0,0,Escondido,92026,33.21846,-117.116916,1,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,1,81,5536,Competitor made better offer,0,0,Offer E,30.17,Fiber Optic,6,0,1,93.55,93.55,0.0,0,30.17,123.72,1,1,Competitor,1315,0
0,78,0,1,1,0,0,Pauma Valley,92061,33.313828,-116.940501,58,1,1,Fiber optic,1,1,1,0,1,1,One year,1,Electronic check,1,91,4739,Competitor offered higher download speeds,1,1,None,49.38,Fiber Optic,19,0,1,108.85,6287.25,0.0,0,2864.04,9151.29,1,1,Competitor,63,0
1,76,0,1,0,0,0,Ramona,92065,33.044541,-116.833922,16,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,1,99,5136,Competitor offered higher download speeds,0,0,None,17.51,Fiber Optic,7,0,1,84.75,1350.15,0.0,0,280.16,1630.3100000000002,2,1,Attitude,214,0
1,73,0,1,0,0,0,Santee,92071,32.847336,-116.997605,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,1,94,3208,Competitor offered higher download speeds,0,0,Offer E,22.5,Fiber Optic,27,0,0,69.95,69.95,0.0,10,22.5,102.45,2,1,Competitor,3065,0
1,68,0,1,1,0,0,San Diego,92122,32.85723,-117.209774,5,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,1,99,4287,Product dissatisfaction,1,1,Offer E,47.28,Fiber Optic,11,0,0,81.0,371.65,40.64,10,236.4,577.41,1,1,Competitor,2745,0
0,79,0,1,0,0,0,Desert Center,92239,33.889605,-115.257009,21,1,0,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Bank transfer (automatic),1,87,4317,Product dissatisfaction,0,0,None,42.27,Fiber Optic,7,0,1,96.8,2030.3,10.2,0,887.6700000000001,2907.77,1,1,Dissatisfaction,2,0
1,67,0,1,0,0,0,Twentynine Palms,92277,34.17211,-115.769773,43,1,0,Fiber optic,1,1,0,1,1,1,Month-to-month,1,Credit card (automatic),1,86,2833,Poor expertise of online support,0,0,None,31.83,Fiber Optic,10,0,1,108.15,4600.7,0.0,0,1368.6899999999998,5969.389999999999,1,1,Competitor,17,0
1,69,0,1,1,0,0,Apple Valley,92307,34.55082,-117.122396,32,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,1,90,5247,Attitude of service provider,1,1,None,33.74,Fiber Optic,6,0,1,93.2,2931.0,17.88,0,1079.68,3992.8,3,1,Competitor,222,0
1,72,0,1,0,0,0,Wrightwood,92397,34.358321,-117.618263,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,1,82,2146,Attitude of service provider,0,0,Offer E,18.2,Fiber Optic,13,0,1,70.55,70.55,0.0,0,18.2,88.75,3,1,Attitude,475,0
0,75,0,1,1,0,0,Moreno Valley,92555,33.907361,-117.109972,29,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,1,72,5137,Attitude of service provider,1,1,None,25.78,Fiber Optic,28,1,0,98.5,3004.15,37.55,40,747.62,3754.22,3,1,Attitude,484,0
0,67,0,1,1,0,0,Murrieta,92563,33.581045,-117.14719,13,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,1,97,2982,Attitude of service provider,1,1,None,31.7,Cable,6,1,1,95.25,1233.65,48.09,0,412.1,1597.66,1,1,Competitor,2650,0
0,72,0,1,1,0,0,Nuevo,92567,33.82769,-117.102244,7,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,1,96,4969,Attitude of service provider,1,1,None,8.92,Fiber Optic,17,0,1,74.4,527.9,32.46,0,62.44,557.88,3,1,Attitude,321,0
1,68,0,1,0,0,0,Irvine,92606,33.703976,-117.824172,2,1,1,Fiber optic,0,0,1,0,0,1,Month-to-month,1,Electronic check,1,80,3685,Attitude of support person,0,0,None,21.57,Fiber Optic,28,1,1,88.55,179.25,0.0,0,43.14,222.39,1,1,Competitor,4434,0
1,68,0,1,0,0,0,Corona Del Mar,92625,33.600987,-117.862734,1,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,1,71,2371,Attitude of service provider,0,0,None,43.61,Fiber Optic,2,1,1,91.3,91.3,0.0,0,43.61,134.91,3,1,Attitude,4888,0
0,75,0,1,1,0,0,Midway City,92655,33.744439,-117.98588,7,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,1,83,3669,Attitude of service provider,1,1,None,16.05,Fiber Optic,22,0,1,70.1,467.55,20.23,0,112.35,559.67,2,1,Attitude,13220,0
0,74,0,1,1,0,0,Newport Beach,92661,33.601309,-117.902304,57,1,1,Fiber optic,0,1,1,0,0,1,Month-to-month,1,Bank transfer (automatic),1,86,6259,Attitude of support person,1,1,None,49.91,Fiber Optic,21,0,1,95.25,5427.05,12.59,0,2844.87,8259.33,2,1,Attitude,5749,0
1,78,0,1,1,0,0,Newport Beach,92663,33.62251,-117.927024,1,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,1,65,3128,Attitude of service provider,1,4,None,17.35,Fiber Optic,23,0,1,100.8,100.8,0.0,0,17.35,118.15,1,1,Attitude,6557,0
0,66,0,1,1,0,0,Santa Ana,92706,33.765893,-117.881533,17,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,1,92,3266,Attitude of support person,1,2,None,1.05,Fiber Optic,8,0,1,76.45,1233.4,0.0,0,17.85,1251.25,1,1,Competitor,10698,0
1,73,0,1,0,0,0,Oak View,93022,34.404544,-119.302118,3,1,0,Fiber optic,0,0,1,0,1,0,Month-to-month,1,Electronic check,1,70,3561,Attitude of service provider,0,0,None,18.38,Fiber Optic,20,0,1,86.85,220.95,0.0,0,55.14,276.09,2,1,Attitude,1322,0
0,79,0,1,1,0,0,Santa Barbara,93101,34.419203,-119.710008,66,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Credit card (automatic),1,96,4479,Attitude of support person,1,1,Offer A,28.86,Fiber Optic,25,0,1,99.5,6822.15,0.0,0,1904.76,8726.91,1,1,Competitor,9237,0
0,69,0,1,1,0,0,Santa Barbara,93110,34.437945,-119.77191,69,1,1,Fiber optic,0,1,1,1,1,1,Two year,1,Bank transfer (automatic),1,73,4708,Attitude of service provider,1,1,Offer A,48.88,Fiber Optic,4,0,1,108.4,7318.2,0.0,0,3372.7200000000003,10690.92,3,1,Attitude,1596,0
1,65,0,1,1,0,0,Maricopa,93252,34.737031,-119.460557,15,1,1,Fiber optic,0,0,1,1,0,0,Month-to-month,1,Electronic check,1,70,2596,Attitude of support person,1,2,None,44.13,Fiber Optic,3,0,0,83.05,1258.3,0.0,110,661.95,2030.25,3,1,Competitor,6,0
1,68,0,1,0,0,0,Terra Bella,93270,35.939068,-119.043666,56,1,1,Fiber optic,0,1,1,0,1,1,One year,1,Bank transfer (automatic),1,93,5605,Attitude of service provider,0,0,None,34.58,Fiber Optic,4,0,1,104.75,5510.65,0.0,0,1936.48,7447.129999999999,3,1,Attitude,94,0
1,79,0,1,0,0,0,Tipton,93272,36.047414,-119.344304,21,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,1,73,4819,Attitude of service provider,0,0,None,21.15,Fiber Optic,9,0,1,94.25,1973.75,0.0,0,444.15,2417.9,2,1,Competitor,43,0
1,80,0,1,0,0,0,Bradley,93426,35.842889,-121.004862,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,1,71,2825,Competitor made better offer,0,0,None,47.97,Fiber Optic,8,0,1,70.15,70.15,0.0,0,47.97,118.12,2,1,Competitor,7,0
0,77,0,1,1,0,0,Nipomo,93444,35.050345,-120.489599,32,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,0,Bank transfer (automatic),1,65,4113,Moved,1,3,None,7.92,Fiber Optic,3,0,1,106.35,3520.75,0.0,0,253.44,3774.19,2,1,Other,279,0
1,65,0,1,1,0,0,Lee Vining,93541,37.890145,-119.184087,40,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Credit card (automatic),1,95,5676,Competitor offered higher download speeds,1,1,None,49.5,Fiber Optic,20,1,1,94.55,3640.45,0.0,0,1980.0,5620.45,1,1,Competitor,2,0
0,66,0,1,0,0,0,Palmdale,93591,34.598221,-117.79593,2,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,1,77,5573,Competitor offered more data,0,0,None,0.0,DSL,6,0,1,24.45,47.5,0.0,0,0.0,47.5,3,1,Competitor,88,0
0,75,0,1,0,0,0,Clovis,93612,36.814539,-119.711868,7,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,1,70,2015,Competitor made better offer,0,0,None,39.51,Fiber Optic,13,0,0,84.8,546.95,0.0,0,276.57,823.52,3,1,Competitor,5344,0
1,74,0,1,0,0,0,Cutler,93615,36.497895,-119.285484,31,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,1,96,5362,Competitor made better offer,0,0,None,39.36,Fiber Optic,4,0,1,99.95,3186.65,0.0,0,1220.16,4406.81,3,1,Competitor,361,0
1,80,0,1,0,0,0,Dunlap,93621,36.789213,-119.140338,14,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,1,86,2292,Product dissatisfaction,0,0,None,29.96,Fiber Optic,7,0,1,104.85,1531.4,0.0,0,419.44,1950.84,1,1,Dissatisfaction,7,0
0,74,0,1,0,0,0,Fowler,93625,36.625792,-119.672483,15,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),1,80,4553,Lack of self-service on Website,0,0,None,23.53,Fiber Optic,9,0,1,74.2,1133.9,43.31,0,352.95000000000005,1443.5400000000002,1,1,Competitor,296,0
0,70,0,1,1,0,0,South Dos Palos,93665,36.959731,-120.653519,59,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Bank transfer (automatic),1,85,5390,Price too high,0,0,None,10.78,Fiber Optic,15,0,1,93.85,5574.75,8.13,0,636.02,6202.639999999999,2,1,Price,561,0
0,76,0,1,1,0,0,Tranquillity,93668,36.635661,-120.288644,46,1,1,Fiber optic,1,1,1,0,1,0,Month-to-month,1,Electronic check,1,72,5712,Product dissatisfaction,1,3,None,49.11,Fiber Optic,17,0,1,100.7,4541.2,46.64,0,2259.06,6753.619999999999,1,1,Dissatisfaction,33,0
1,72,0,1,0,0,0,Jolon,93928,35.930782,-121.189757,25,1,1,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Electronic check,1,82,4078,Poor expertise of online support,0,0,None,36.36,Fiber Optic,6,0,1,89.7,2187.55,23.33,0,909.0,3073.2200000000003,3,1,Dissatisfaction,26,0
1,66,0,1,0,0,0,Lockwood,93932,35.989792,-121.055933,16,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,1,80,2688,Poor expertise of phone support,0,0,None,32.11,Fiber Optic,14,0,1,96.4,1581.2,47.2,0,513.76,2047.76,3,1,Dissatisfaction,6,0
0,75,0,1,0,0,0,Marina,93933,36.689582,-121.758398,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),1,77,3273,Price too high,0,0,None,41.2,Fiber Optic,15,0,0,69.5,69.5,0.0,80,41.2,190.7,2,1,Price,1743,0
0,65,0,1,1,0,0,San Lucas,93954,36.125529,-120.864443,36,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Credit card (automatic),1,82,3041,Product dissatisfaction,1,1,None,24.54,Fiber Optic,5,1,1,85.25,3132.75,0.0,0,883.4399999999999,4016.19,2,1,Dissatisfaction,8,0
0,79,0,1,0,0,0,Daly City,94015,37.680844,-122.48131,45,1,0,DSL,1,0,1,0,0,1,One year,0,Credit card (automatic),1,92,2654,Limited range of services,0,0,None,10.67,DSL,17,0,1,62.7,2791.5,0.0,0,480.15,3271.65,1,1,Dissatisfaction,10576,0
0,73,0,1,0,0,0,San Francisco,94109,37.794487,-122.42227,25,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,0,Mailed check,1,100,4283,Price too high,0,0,Offer C,46.34,Fiber Optic,22,0,1,105.95,2655.25,0.0,0,1158.5,3813.75,2,1,Price,47129,0
0,79,0,1,0,0,0,San Francisco,94123,37.800254,-122.436975,39,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Bank transfer (automatic),1,65,4892,Don't know,0,0,Offer C,41.93,Fiber Optic,23,0,0,95.65,3759.05,0.0,150,1635.27,5544.32,1,1,Other,22622,0
1,70,0,1,1,0,0,San Francisco,94130,37.820894,-122.369725,31,1,0,Fiber optic,0,0,1,1,1,1,Month-to-month,1,Electronic check,1,98,4050,Don't know,1,1,Offer C,47.95,Fiber Optic,21,0,1,98.9,2911.3,0.0,0,1486.45,4397.75,2,1,Other,3196,0
0,71,0,1,0,0,0,San Mateo,94402,37.556634,-122.317723,3,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,1,67,2930,Price too high,0,0,None,30.25,Fiber Optic,28,0,1,76.05,231.8,0.0,0,90.75,322.55,1,1,Competitor,4934,0
0,69,0,1,0,0,0,Concord,94520,38.013825,-122.039144,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,1,69,5057,Product dissatisfaction,0,0,None,33.84,Fiber Optic,5,0,1,69.75,69.75,0.0,0,33.84,103.59,1,1,Competitor,3688,0
1,70,0,1,0,0,0,Hayward,94542,37.656695,-122.048361,33,1,1,Fiber optic,0,1,1,1,1,1,Month-to-month,1,Electronic check,1,80,3401,Product dissatisfaction,0,0,Offer C,17.24,Fiber Optic,25,1,0,110.45,3655.45,0.0,70,568.92,4294.37,1,1,Dissatisfaction,2229,0
0,71,0,1,1,0,0,Napa,94559,38.232389,-122.324944,7,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,1,90,2487,Lack of self-service on Website,1,1,None,42.92,Fiber Optic,2,1,1,99.25,665.45,0.0,0,300.44,965.89,2,1,Attitude,742,0
0,67,0,1,0,0,0,El Sobrante,94803,37.963995,-122.288296,19,1,1,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Electronic check,1,65,3715,Network reliability,0,0,None,16.78,Fiber Optic,15,0,1,79.85,1471.75,0.0,0,318.82000000000005,1790.5700000000002,3,1,Dissatisfaction,2134,0
0,67,0,1,1,0,0,San Rafael,94901,37.972662,-122.491452,8,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Credit card (automatic),1,100,3443,Don't know,1,2,None,26.99,Fiber Optic,2,0,1,80.45,583.45,0.0,0,215.92,799.37,1,1,Other,3127,0
1,69,0,1,0,0,0,Novato,94945,38.135897,-122.563683,13,1,1,Fiber optic,1,0,0,0,1,1,Month-to-month,1,Electronic check,1,65,3269,Attitude of support person,0,0,Offer D,7.22,Fiber Optic,28,0,1,100.8,1308.1,0.0,0,93.86,1401.9599999999998,1,1,Attitude,660,0
0,75,0,1,0,0,0,Stinson Beach,94970,37.921137,-122.657562,10,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,1,87,3856,Attitude of service provider,0,0,Offer D,7.51,Fiber Optic,18,0,1,79.25,793.55,0.0,0,75.1,868.65,1,1,Competitor,98,0
0,67,0,1,0,0,0,Los Gatos,95032,37.233034,-121.947427,5,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,1,66,2718,Attitude of support person,0,0,None,45.72,Fiber Optic,6,0,1,89.5,477.7,0.0,0,228.6,706.3,2,1,Attitude,1579,0
0,66,0,1,1,0,0,Moss Landing,95039,36.863303,-121.781632,1,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,1,96,4843,Attitude of support person,0,0,None,38.78,Fiber Optic,23,0,1,86.05,86.05,0.0,0,38.78,124.83,1,1,Competitor,93,0
1,67,0,1,0,0,0,San Jose,95110,37.34667,-121.910019,10,0,0,DSL,0,0,0,0,0,1,Month-to-month,1,Electronic check,1,92,3244,Deceased,0,0,Offer D,0.0,DSL,4,0,1,34.7,329.8,0.0,0,0.0,329.8,1,1,Other,4014,0
0,71,0,1,1,0,0,San Jose,95126,37.327069,-121.916819,53,1,1,DSL,1,0,0,1,0,0,One year,1,Electronic check,1,77,5271,Moved,1,1,None,21.67,Cable,6,0,0,60.05,3229.65,0.0,100,1148.51,4478.16,1,1,Other,9459,0
0,74,0,1,1,0,0,San Jose,95127,37.375156,-121.795867,16,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Credit card (automatic),1,81,2076,Competitor had better devices,1,1,Offer D,26.12,Fiber Optic,8,0,1,74.3,1178.25,0.0,0,417.92,1596.17,1,1,Competitor,4713,0
1,70,0,1,0,0,0,Stockton,95207,38.002125,-121.324979,9,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,1,69,3145,Competitor had better devices,0,0,None,17.56,Fiber Optic,27,0,1,74.55,622.9,33.25,0,158.04,747.6899999999999,1,1,Competitor,6610,0
